date,location_name,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,windspeed_10m_max,et0_fao_evapotranspiration
2021-03-14,Trans Nzoia (Kitale),26.3,18.0,22.4,0.0,0.0,14.1,4.05
2021-03-15,Trans Nzoia (Kitale),27.3,16.1,21.9,0.0,0.0,7.6,4.17
2021-03-16,Trans Nzoia (Kitale),26.4,17.0,21.9,2.2,2.2,13.8,3.87
2021-03-17,Trans Nzoia (Kitale),27.7,14.8,21.7,11.3,11.3,9.8,4.24
2021-03-18,Trans Nzoia (Kitale),28.0,14.2,21.1,0.0,0.0,10.6,3.57
2021-03-19,Trans Nzoia (Kitale),27.1,15.1,20.9,7.2,7.2,12.4,3.73
2021-03-20,Trans Nzoia (Kitale),23.9,13.1,19.9,0.0,0.0,19.9,3.89
2021-03-21,Trans Nzoia (Kitale),26.8,15.6,21.5,0.0,0.0,14.0,3.34
2021-03-22,Trans Nzoia (Kitale),26.5,15.5,22.4,0.0,0.0,10.0,4.36
2021-03-23,Trans Nzoia (Kitale),27.9,16.3,22.2,0.0,0.0,22.2,4.47
2021-03-24,Trans Nzoia (Kitale),24.3,15.1,19.8,10.8,10.8,10.9,4.32
2021-03-25,Trans Nzoia (Kitale),27.6,16.5,22.5,0.0,0.0,12.9,3.88
2021-03-26,Trans Nzoia (Kitale),25.5,16.1,21.0,12.8,12.8,9.8,3.85
2021-03-27,Trans Nzoia (Kitale),26.2,16.5,21.8,0.0,0.0,27.1,4.52
2021-03-28,Trans Nzoia (Kitale),27.1,17.4,22.1,0.0,0.0,13.5,4.56
2021-03-29,Trans Nzoia (Kitale),26.9,13.5,20.3,0.0,0.0,14.2,3.61
2021-03-30,Trans Nzoia (Kitale),26.8,16.4,21.1,0.0,0.0,10.4,3.36
2021-03-31,Trans Nzoia (Kitale),28.0,17.3,22.0,14.1,14.1,7.0,4.28
2021-04-01,Trans Nzoia (Kitale),26.7,15.6,20.2,30.3,30.3,7.1,3.13
2021-04-02,Trans Nzoia (Kitale),25.3,15.6,20.8,0.0,0.0,17.1,4.43
2021-04-03,Trans Nzoia (Kitale),26.9,14.9,21.7,4.7,4.7,16.1,4.31
2021-04-04,Trans Nzoia (Kitale),26.0,14.9,19.2,36.0,36.0,15.9,3.53
2021-04-05,Trans Nzoia (Kitale),23.9,14.2,19.6,71.3,71.3,18.0,4.28
2021-04-06,Trans Nzoia (Kitale),25.4,14.5,20.8,3.7,3.7,11.6,3.64
2021-04-07,Trans Nzoia (Kitale),25.0,14.8,19.8,0.0,0.0,10.6,3.93
2021-04-08,Trans Nzoia (Kitale),25.7,15.3,20.6,6.0,6.0,18.0,3.56
2021-04-09,Trans Nzoia (Kitale),28.0,18.7,22.8,0.0,0.0,10.6,4.42
2021-04-10,Trans Nzoia (Kitale),27.0,16.1,21.9,33.6,33.6,11.8,4.1
2021-04-11,Trans Nzoia (Kitale),26.5,17.9,22.4,16.0,16.0,15.1,4.97
2021-04-12,Trans Nzoia (Kitale),27.0,15.3,20.3,21.8,21.8,12.4,3.26
2021-04-13,Trans Nzoia (Kitale),28.8,15.7,22.4,0.0,0.0,10.2,4.15
2021-04-14,Trans Nzoia (Kitale),26.4,16.0,21.3,6.4,6.4,10.3,4.07
2021-04-15,Trans Nzoia (Kitale),29.1,18.9,22.9,12.8,12.8,12.6,4.34
2021-04-16,Trans Nzoia (Kitale),26.6,14.4,20.9,0.0,0.0,11.3,4.92
2021-04-17,Trans Nzoia (Kitale),26.2,17.7,21.9,36.1,36.1,9.7,3.41
2021-04-18,Trans Nzoia (Kitale),27.3,18.0,22.1,0.0,0.0,26.7,4.15
2021-04-19,Trans Nzoia (Kitale),28.7,16.9,23.6,0.0,0.0,12.9,3.87
2021-04-20,Trans Nzoia (Kitale),28.9,15.8,22.1,0.0,0.0,11.6,4.52
2021-04-21,Trans Nzoia (Kitale),26.2,15.1,20.6,0.0,0.0,10.3,3.83
2021-04-22,Trans Nzoia (Kitale),25.9,16.7,21.9,0.0,0.0,15.5,4.12
2021-04-23,Trans Nzoia (Kitale),28.8,16.7,23.7,28.2,28.2,7.5,4.79
2021-04-24,Trans Nzoia (Kitale),26.0,14.8,20.8,0.0,0.0,13.5,2.88
2021-04-25,Trans Nzoia (Kitale),26.8,14.5,19.9,0.0,0.0,8.1,3.46
2021-04-26,Trans Nzoia (Kitale),25.0,15.6,20.9,18.8,18.8,11.7,3.44
2021-04-27,Trans Nzoia (Kitale),28.6,15.8,22.6,0.0,0.0,13.4,4.42
2021-04-28,Trans Nzoia (Kitale),25.5,14.9,19.8,0.0,0.0,9.4,3.62
2021-04-29,Trans Nzoia (Kitale),25.4,15.8,20.5,0.0,0.0,19.1,4.18
2021-04-30,Trans Nzoia (Kitale),29.5,19.5,24.1,34.5,34.5,7.6,4.6
2021-05-01,Trans Nzoia (Kitale),25.4,17.2,21.3,10.5,10.5,15.6,3.58
2021-05-02,Trans Nzoia (Kitale),26.2,16.6,21.4,0.0,0.0,17.2,3.76
2021-05-03,Trans Nzoia (Kitale),27.4,17.3,21.9,5.1,5.1,19.5,3.99
2021-05-04,Trans Nzoia (Kitale),27.9,15.2,21.8,22.7,22.7,11.7,4.41
2021-05-05,Trans Nzoia (Kitale),24.9,14.6,20.9,0.0,0.0,13.1,4.23
2021-05-06,Trans Nzoia (Kitale),28.1,16.2,21.3,0.0,0.0,15.2,3.75
2021-05-07,Trans Nzoia (Kitale),25.2,15.5,19.8,9.6,9.6,12.1,4.13
2021-05-08,Trans Nzoia (Kitale),28.7,16.3,22.1,0.0,0.0,14.5,4.19
2021-05-09,Trans Nzoia (Kitale),28.5,16.9,21.8,0.0,0.0,11.3,4.15
2021-05-10,Trans Nzoia (Kitale),27.8,17.9,23.9,0.0,0.0,10.4,4.26
2021-05-11,Trans Nzoia (Kitale),26.1,14.5,20.8,1.6,1.6,16.7,3.61
2021-05-12,Trans Nzoia (Kitale),26.6,16.0,21.0,3.2,3.2,12.1,3.96
2021-05-13,Trans Nzoia (Kitale),27.5,15.5,20.8,42.6,42.6,10.6,4.02
2021-05-14,Trans Nzoia (Kitale),27.4,15.3,21.2,0.0,0.0,18.8,4.17
2021-05-15,Trans Nzoia (Kitale),28.6,16.8,22.2,0.0,0.0,14.7,4.05
2021-05-16,Trans Nzoia (Kitale),27.8,15.9,22.7,0.0,0.0,15.8,4.5
2021-05-17,Trans Nzoia (Kitale),28.0,14.2,21.1,0.0,0.0,9.1,3.68
2021-05-18,Trans Nzoia (Kitale),25.9,14.7,21.4,0.0,0.0,13.6,3.9
2021-05-19,Trans Nzoia (Kitale),26.4,16.2,20.8,0.0,0.0,18.6,3.56
2021-05-20,Trans Nzoia (Kitale),27.5,17.9,22.5,4.8,4.8,14.1,4.39
2021-05-21,Trans Nzoia (Kitale),25.6,14.0,20.3,0.0,0.0,16.4,3.53
2021-05-22,Trans Nzoia (Kitale),26.0,16.6,20.6,0.0,0.0,11.3,2.92
2021-05-23,Trans Nzoia (Kitale),27.9,16.8,21.4,0.0,0.0,21.7,4.46
2021-05-24,Trans Nzoia (Kitale),28.0,16.6,21.5,0.0,0.0,10.6,4.27
2021-05-25,Trans Nzoia (Kitale),25.6,15.4,20.0,0.0,0.0,9.4,4.57
2021-05-26,Trans Nzoia (Kitale),26.2,14.6,20.8,0.0,0.0,16.7,3.89
2021-05-27,Trans Nzoia (Kitale),27.7,14.9,21.1,0.0,0.0,20.5,4.09
2021-05-28,Trans Nzoia (Kitale),26.5,15.1,22.0,5.6,5.6,12.1,4.03
2021-05-29,Trans Nzoia (Kitale),25.3,14.3,20.6,0.0,0.0,13.6,3.59
2021-05-30,Trans Nzoia (Kitale),26.6,14.3,20.6,0.0,0.0,11.3,4.21
2021-05-31,Trans Nzoia (Kitale),29.9,19.1,23.4,0.0,0.0,15.2,4.66
2021-06-01,Trans Nzoia (Kitale),28.6,15.9,22.4,0.0,0.0,14.6,4.17
2021-06-02,Trans Nzoia (Kitale),30.3,17.7,23.6,0.5,0.5,18.2,4.27
2021-06-03,Trans Nzoia (Kitale),28.6,16.8,23.2,0.0,0.0,13.3,5.24
2021-06-04,Trans Nzoia (Kitale),27.2,15.1,22.0,0.0,0.0,10.8,4.07
2021-06-05,Trans Nzoia (Kitale),28.2,16.6,22.3,0.0,0.0,10.5,4.35
2021-06-06,Trans Nzoia (Kitale),24.9,13.6,19.3,0.0,0.0,18.0,3.3
2021-06-07,Trans Nzoia (Kitale),24.1,14.4,19.8,0.0,0.0,11.3,3.73
2021-06-08,Trans Nzoia (Kitale),26.5,14.2,20.8,0.0,0.0,16.8,4.46
2021-06-09,Trans Nzoia (Kitale),29.0,16.9,22.1,0.0,0.0,17.7,4.65
2021-06-10,Trans Nzoia (Kitale),27.4,15.4,21.3,0.0,0.0,16.2,3.47
2021-06-11,Trans Nzoia (Kitale),26.1,13.8,20.4,0.0,0.0,10.8,3.42
2021-06-12,Trans Nzoia (Kitale),24.3,13.7,19.7,0.0,0.0,10.8,3.94
2021-06-13,Trans Nzoia (Kitale),26.8,17.2,22.5,0.0,0.0,11.2,3.35
2021-06-14,Trans Nzoia (Kitale),25.3,13.8,19.8,0.0,0.0,7.3,3.5
2021-06-15,Trans Nzoia (Kitale),26.2,16.4,21.2,0.0,0.0,7.1,3.69
2021-06-16,Trans Nzoia (Kitale),25.7,16.1,21.1,0.0,0.0,9.0,4.03
2021-06-17,Trans Nzoia (Kitale),27.3,13.7,20.6,0.0,0.0,9.5,4.52
2021-06-18,Trans Nzoia (Kitale),25.5,15.9,21.1,0.0,0.0,15.5,4.2
2021-06-19,Trans Nzoia (Kitale),27.0,14.8,21.2,0.0,0.0,16.0,3.55
2021-06-20,Trans Nzoia (Kitale),28.1,17.4,22.6,0.0,0.0,21.4,4.8
2021-06-21,Trans Nzoia (Kitale),26.5,15.6,19.8,0.0,0.0,7.4,3.56
2021-06-22,Trans Nzoia (Kitale),27.2,13.6,20.5,0.0,0.0,15.6,3.71
2021-06-23,Trans Nzoia (Kitale),25.0,15.3,19.7,0.0,0.0,6.6,4.06
2021-06-24,Trans Nzoia (Kitale),27.5,15.3,22.3,0.0,0.0,12.1,4.12
2021-06-25,Trans Nzoia (Kitale),25.8,16.9,21.6,0.0,0.0,12.0,4.66
2021-06-26,Trans Nzoia (Kitale),26.8,16.8,21.0,0.0,0.0,7.9,4.65
2021-06-27,Trans Nzoia (Kitale),24.8,14.6,20.9,0.0,0.0,9.7,3.76
2021-06-28,Trans Nzoia (Kitale),26.3,14.4,20.5,0.0,0.0,7.9,4.54
2021-06-29,Trans Nzoia (Kitale),26.6,16.9,21.1,0.0,0.0,11.7,4.36
2021-06-30,Trans Nzoia (Kitale),25.7,15.1,21.6,0.0,0.0,17.3,4.27
2021-07-01,Trans Nzoia (Kitale),27.4,17.4,21.4,0.0,0.0,18.4,3.13
2021-07-02,Trans Nzoia (Kitale),25.6,13.7,20.6,0.0,0.0,18.4,4.99
2021-07-03,Trans Nzoia (Kitale),27.4,17.3,21.6,0.0,0.0,17.0,4.36
2021-07-04,Trans Nzoia (Kitale),25.1,15.1,20.5,0.4,0.4,11.3,3.5
2021-07-05,Trans Nzoia (Kitale),22.1,12.7,18.0,0.0,0.0,10.1,3.63
2021-07-06,Trans Nzoia (Kitale),26.6,15.7,21.7,0.0,0.0,13.5,3.68
2021-07-07,Trans Nzoia (Kitale),24.6,15.4,20.0,0.0,0.0,9.8,3.23
2021-07-08,Trans Nzoia (Kitale),24.3,14.5,19.8,0.0,0.0,13.0,4.1
2021-07-09,Trans Nzoia (Kitale),26.2,16.4,21.0,0.0,0.0,8.3,3.73
2021-07-10,Trans Nzoia (Kitale),24.6,16.1,20.3,0.0,0.0,8.6,3.78
2021-07-11,Trans Nzoia (Kitale),25.0,14.7,20.0,0.0,0.0,12.1,3.83
2021-07-12,Trans Nzoia (Kitale),25.2,14.4,20.2,0.0,0.0,17.9,3.27
2021-07-13,Trans Nzoia (Kitale),26.8,14.6,21.0,0.0,0.0,9.9,3.81
2021-07-14,Trans Nzoia (Kitale),24.3,16.3,20.3,0.0,0.0,13.0,3.76
2021-07-15,Trans Nzoia (Kitale),24.8,15.5,20.1,0.0,0.0,18.7,3.75
2021-07-16,Trans Nzoia (Kitale),23.5,13.8,18.9,0.0,0.0,8.0,4.08
2021-07-17,Trans Nzoia (Kitale),27.1,16.0,21.2,0.0,0.0,11.2,3.79
2021-07-18,Trans Nzoia (Kitale),25.5,13.5,18.8,0.0,0.0,6.5,3.02
2021-07-19,Trans Nzoia (Kitale),25.4,13.1,19.3,0.0,0.0,17.0,3.95
2021-07-20,Trans Nzoia (Kitale),26.7,13.6,20.5,0.0,0.0,14.2,4.53
2021-07-21,Trans Nzoia (Kitale),24.9,13.4,19.6,0.0,0.0,17.5,3.85
2021-07-22,Trans Nzoia (Kitale),25.2,15.2,20.4,0.0,0.0,15.2,3.9
2021-07-23,Trans Nzoia (Kitale),24.0,13.2,18.7,0.0,0.0,12.4,3.58
2021-07-24,Trans Nzoia (Kitale),24.6,14.7,19.7,0.0,0.0,10.6,3.58
2021-07-25,Trans Nzoia (Kitale),26.4,14.0,20.6,0.0,0.0,14.8,4.03
2021-07-26,Trans Nzoia (Kitale),27.4,15.5,21.2,0.0,0.0,8.3,3.61
2021-07-27,Trans Nzoia (Kitale),23.4,12.8,19.5,0.0,0.0,12.6,4.2
2021-07-28,Trans Nzoia (Kitale),26.5,16.0,20.0,3.7,3.7,13.2,3.99
2021-07-29,Trans Nzoia (Kitale),27.0,14.1,20.2,0.0,0.0,11.5,3.71
2021-07-30,Trans Nzoia (Kitale),28.8,15.1,22.0,0.4,0.4,13.9,4.12
2021-07-31,Trans Nzoia (Kitale),24.9,13.7,18.6,0.0,0.0,16.6,2.32
2021-08-01,Trans Nzoia (Kitale),26.1,15.2,21.4,0.0,0.0,11.5,4.75
2021-08-02,Trans Nzoia (Kitale),23.3,14.1,18.6,0.0,0.0,24.5,3.92
2021-08-03,Trans Nzoia (Kitale),25.0,13.1,19.9,0.0,0.0,18.4,3.35
2021-08-04,Trans Nzoia (Kitale),26.0,14.1,20.7,0.0,0.0,7.9,4.16
2021-08-05,Trans Nzoia (Kitale),23.8,13.8,18.1,0.0,0.0,16.5,4.08
2021-08-06,Trans Nzoia (Kitale),26.0,15.3,20.1,0.0,0.0,7.7,3.54
2021-08-07,Trans Nzoia (Kitale),22.0,12.0,17.7,0.0,0.0,8.0,3.71
2021-08-08,Trans Nzoia (Kitale),24.1,14.4,20.1,1.0,1.0,10.2,4.09
2021-08-09,Trans Nzoia (Kitale),26.2,15.3,19.6,0.0,0.0,19.3,3.21
2021-08-10,Trans Nzoia (Kitale),25.3,16.6,21.4,0.0,0.0,17.1,4.36
2021-08-11,Trans Nzoia (Kitale),24.8,14.1,19.7,0.0,0.0,9.6,2.72
2021-08-12,Trans Nzoia (Kitale),25.0,15.0,19.9,0.0,0.0,8.9,4.17
2021-08-13,Trans Nzoia (Kitale),24.3,14.7,19.0,0.0,0.0,9.0,3.86
2021-08-14,Trans Nzoia (Kitale),24.7,16.0,20.5,0.0,0.0,16.4,4.38
2021-08-15,Trans Nzoia (Kitale),22.9,13.8,18.5,0.0,0.0,8.8,3.04
2021-08-16,Trans Nzoia (Kitale),23.4,11.5,18.1,0.0,0.0,11.0,4.28
2021-08-17,Trans Nzoia (Kitale),24.1,14.2,19.1,0.0,0.0,11.8,2.94
2021-08-18,Trans Nzoia (Kitale),26.0,13.4,19.7,0.0,0.0,18.3,3.76
2021-08-19,Trans Nzoia (Kitale),26.0,13.3,19.7,0.0,0.0,27.3,4.08
2021-08-20,Trans Nzoia (Kitale),23.3,12.8,18.9,0.0,0.0,11.6,3.47
2021-08-21,Trans Nzoia (Kitale),23.7,12.0,18.5,0.0,0.0,7.8,3.83
2021-08-22,Trans Nzoia (Kitale),22.9,12.6,17.3,0.0,0.0,10.8,3.55
2021-08-23,Trans Nzoia (Kitale),22.0,11.8,17.4,0.0,0.0,17.8,3.62
2021-08-24,Trans Nzoia (Kitale),25.1,14.2,18.8,0.0,0.0,14.2,3.73
2021-08-25,Trans Nzoia (Kitale),24.6,12.8,19.6,0.0,0.0,25.7,4.23
2021-08-26,Trans Nzoia (Kitale),25.2,14.0,20.5,2.2,2.2,11.3,4.14
2021-08-27,Trans Nzoia (Kitale),24.9,14.3,20.0,0.0,0.0,18.1,3.71
2021-08-28,Trans Nzoia (Kitale),25.3,15.4,19.6,0.0,0.0,9.8,4.24
2021-08-29,Trans Nzoia (Kitale),24.5,11.9,18.4,0.0,0.0,13.0,3.34
2021-08-30,Trans Nzoia (Kitale),23.1,11.4,17.3,0.0,0.0,10.4,2.99
2021-08-31,Trans Nzoia (Kitale),23.0,12.9,18.4,0.0,0.0,20.7,3.51
2021-09-01,Trans Nzoia (Kitale),22.1,12.3,18.0,1.8,1.8,13.4,3.31
2021-09-02,Trans Nzoia (Kitale),23.1,11.4,18.1,0.0,0.0,7.9,3.43
2021-09-03,Trans Nzoia (Kitale),25.0,14.9,19.3,0.0,0.0,16.6,4.28
2021-09-04,Trans Nzoia (Kitale),24.8,13.5,18.1,0.0,0.0,27.8,3.37
2021-09-05,Trans Nzoia (Kitale),24.5,11.4,18.1,0.0,0.0,11.8,3.5
2021-09-06,Trans Nzoia (Kitale),25.4,11.7,18.7,0.0,0.0,10.1,3.93
2021-09-07,Trans Nzoia (Kitale),25.3,12.2,18.8,0.0,0.0,14.4,3.25
2021-09-08,Trans Nzoia (Kitale),24.5,13.0,18.7,0.0,0.0,9.0,3.97
2021-09-09,Trans Nzoia (Kitale),23.7,14.3,19.7,1.5,1.5,14.2,3.83
2021-09-10,Trans Nzoia (Kitale),21.0,11.3,16.8,0.0,0.0,11.4,3.5
2021-09-11,Trans Nzoia (Kitale),26.0,13.9,20.2,1.0,1.0,12.9,4.48
2021-09-12,Trans Nzoia (Kitale),23.5,11.6,18.0,0.0,0.0,8.2,3.4
2021-09-13,Trans Nzoia (Kitale),21.8,11.7,17.2,0.0,0.0,11.3,3.78
2021-09-14,Trans Nzoia (Kitale),24.7,15.1,19.6,0.0,0.0,16.1,3.77
2021-09-15,Trans Nzoia (Kitale),21.4,11.5,16.0,3.4,3.4,18.4,2.85
2021-09-16,Trans Nzoia (Kitale),22.8,13.1,18.5,0.0,0.0,16.6,4.3
2021-09-17,Trans Nzoia (Kitale),21.6,10.7,15.9,0.0,0.0,17.3,3.06
2021-09-18,Trans Nzoia (Kitale),25.2,15.0,19.4,0.0,0.0,12.0,4.0
2021-09-19,Trans Nzoia (Kitale),24.2,12.4,17.5,0.0,0.0,14.0,3.53
2021-09-20,Trans Nzoia (Kitale),28.3,16.5,21.5,0.0,0.0,12.1,4.8
2021-09-21,Trans Nzoia (Kitale),22.1,11.5,16.9,8.4,8.4,16.6,3.35
2021-09-22,Trans Nzoia (Kitale),25.6,14.6,19.9,3.2,3.2,17.0,3.77
2021-09-23,Trans Nzoia (Kitale),22.2,13.1,17.9,0.0,0.0,9.0,3.37
2021-09-24,Trans Nzoia (Kitale),24.0,13.5,17.9,0.0,0.0,8.4,3.48
2021-09-25,Trans Nzoia (Kitale),21.7,11.4,17.4,0.0,0.0,15.1,3.24
2021-09-26,Trans Nzoia (Kitale),23.5,11.4,17.3,0.0,0.0,16.4,3.32
2021-09-27,Trans Nzoia (Kitale),22.0,12.0,17.6,0.0,0.0,17.6,3.98
2021-09-28,Trans Nzoia (Kitale),26.3,13.1,19.6,4.9,4.9,19.6,4.37
2021-09-29,Trans Nzoia (Kitale),25.0,11.9,18.8,17.6,17.6,15.0,3.41
2021-09-30,Trans Nzoia (Kitale),22.7,11.8,18.7,0.0,0.0,20.1,3.84
2021-10-01,Trans Nzoia (Kitale),20.8,12.8,16.8,0.0,0.0,11.8,3.29
2021-10-02,Trans Nzoia (Kitale),24.6,13.5,18.1,0.0,0.0,14.7,4.0
2021-10-03,Trans Nzoia (Kitale),25.3,14.4,18.7,0.0,0.0,12.7,3.75
2021-10-04,Trans Nzoia (Kitale),23.0,11.9,16.6,0.0,0.0,11.3,2.82
2021-10-05,Trans Nzoia (Kitale),24.5,12.9,18.7,2.8,2.8,9.5,3.66
2021-10-06,Trans Nzoia (Kitale),23.4,14.7,19.3,0.0,0.0,12.6,3.4
2021-10-07,Trans Nzoia (Kitale),24.0,13.6,18.2,4.6,4.6,14.1,3.57
2021-10-08,Trans Nzoia (Kitale),24.2,11.0,17.9,0.0,0.0,8.0,3.72
2021-10-09,Trans Nzoia (Kitale),22.4,12.6,18.4,0.0,0.0,20.8,4.15
2021-10-10,Trans Nzoia (Kitale),23.6,11.5,17.0,0.0,0.0,15.5,2.47
2021-10-11,Trans Nzoia (Kitale),23.2,14.4,19.0,0.0,0.0,9.8,2.74
2021-10-12,Trans Nzoia (Kitale),25.7,15.8,19.9,8.9,8.9,14.7,3.44
2021-10-13,Trans Nzoia (Kitale),22.7,11.5,17.6,0.0,0.0,15.3,3.39
2021-10-14,Trans Nzoia (Kitale),24.7,13.9,18.1,0.0,0.0,11.1,3.62
2021-10-15,Trans Nzoia (Kitale),23.5,12.1,17.3,3.0,3.0,14.6,3.41
2021-10-16,Trans Nzoia (Kitale),23.3,11.4,17.3,19.2,19.2,14.8,4.17
2021-10-17,Trans Nzoia (Kitale),21.8,10.4,17.2,0.0,0.0,7.2,3.96
2021-10-18,Trans Nzoia (Kitale),22.2,12.7,16.8,0.0,0.0,13.7,3.31
2021-10-19,Trans Nzoia (Kitale),24.5,14.0,18.9,19.2,19.2,10.0,3.94
2021-10-20,Trans Nzoia (Kitale),23.0,13.2,17.4,0.0,0.0,20.4,3.08
2021-10-21,Trans Nzoia (Kitale),21.7,13.5,17.6,3.0,3.0,15.0,4.01
2021-10-22,Trans Nzoia (Kitale),24.5,12.0,17.8,0.0,0.0,11.6,3.1
2021-10-23,Trans Nzoia (Kitale),23.4,11.7,16.6,0.0,0.0,16.9,2.59
2021-10-24,Trans Nzoia (Kitale),25.6,12.0,18.8,0.0,0.0,12.8,2.93
2021-10-25,Trans Nzoia (Kitale),23.0,12.1,18.6,2.6,2.6,20.5,4.11
2021-10-26,Trans Nzoia (Kitale),25.8,14.1,19.2,29.2,29.2,16.9,3.59
2021-10-27,Trans Nzoia (Kitale),21.0,9.7,16.1,0.0,0.0,21.3,3.3
2021-10-28,Trans Nzoia (Kitale),22.0,12.1,17.9,14.6,14.6,16.8,3.9
2021-10-29,Trans Nzoia (Kitale),24.1,13.3,19.2,14.9,14.9,12.3,3.61
2021-10-30,Trans Nzoia (Kitale),20.0,10.4,15.8,0.0,0.0,11.7,3.2
2021-10-31,Trans Nzoia (Kitale),22.0,12.7,17.1,18.8,18.8,34.2,3.75
2021-11-01,Trans Nzoia (Kitale),22.9,10.9,16.4,0.0,0.0,21.2,3.3
2021-11-02,Trans Nzoia (Kitale),23.5,11.2,17.8,6.5,6.5,21.7,3.85
2021-11-03,Trans Nzoia (Kitale),23.1,12.0,18.1,3.2,3.2,13.3,3.72
2021-11-04,Trans Nzoia (Kitale),24.6,13.2,17.9,0.0,0.0,9.0,4.26
2021-11-05,Trans Nzoia (Kitale),21.6,12.9,17.2,13.2,13.2,15.4,3.21
2021-11-06,Trans Nzoia (Kitale),22.6,11.3,18.2,0.0,0.0,13.0,3.2
2021-11-07,Trans Nzoia (Kitale),21.6,11.5,16.7,26.5,26.5,14.2,3.18
2021-11-08,Trans Nzoia (Kitale),24.4,14.7,19.0,10.1,10.1,14.8,4.11
2021-11-09,Trans Nzoia (Kitale),23.4,13.3,17.7,46.3,46.3,12.5,3.25
2021-11-10,Trans Nzoia (Kitale),19.7,11.0,15.6,0.0,0.0,11.8,3.21
2021-11-11,Trans Nzoia (Kitale),23.0,12.4,17.5,0.8,0.8,9.4,4.32
2021-11-12,Trans Nzoia (Kitale),25.1,13.3,18.2,0.0,0.0,12.7,3.05
2021-11-13,Trans Nzoia (Kitale),19.7,8.0,14.9,0.0,0.0,13.6,2.89
2021-11-14,Trans Nzoia (Kitale),25.5,16.3,20.5,6.7,6.7,9.5,3.56
2021-11-15,Trans Nzoia (Kitale),21.1,11.5,17.0,0.0,0.0,14.7,3.11
2021-11-16,Trans Nzoia (Kitale),20.3,9.6,15.7,19.0,19.0,8.4,2.04
2021-11-17,Trans Nzoia (Kitale),23.8,13.8,19.0,0.0,0.0,10.3,3.41
2021-11-18,Trans Nzoia (Kitale),25.8,15.4,19.6,0.0,0.0,15.0,4.06
2021-11-19,Trans Nzoia (Kitale),25.2,12.4,19.0,0.0,0.0,8.1,3.75
2021-11-20,Trans Nzoia (Kitale),25.0,11.5,18.1,16.6,16.6,7.5,3.33
2021-11-21,Trans Nzoia (Kitale),22.1,12.2,17.6,0.0,0.0,16.5,2.88
2021-11-22,Trans Nzoia (Kitale),26.2,13.8,19.9,0.0,0.0,11.3,3.78
2021-11-23,Trans Nzoia (Kitale),25.2,13.0,18.7,0.0,0.0,13.8,3.69
2021-11-24,Trans Nzoia (Kitale),22.5,9.1,15.9,0.0,0.0,11.8,3.43
2021-11-25,Trans Nzoia (Kitale),24.4,12.4,19.1,6.4,6.4,36.8,3.1
2021-11-26,Trans Nzoia (Kitale),25.1,14.8,19.2,54.5,54.5,8.8,3.85
2021-11-27,Trans Nzoia (Kitale),20.6,10.2,15.9,6.9,6.9,10.4,2.61
2021-11-28,Trans Nzoia (Kitale),22.4,9.4,16.1,15.8,15.8,13.9,3.0
2021-11-29,Trans Nzoia (Kitale),23.3,12.4,19.4,0.0,0.0,18.8,3.57
2021-11-30,Trans Nzoia (Kitale),24.7,12.6,17.9,30.3,30.3,9.4,3.71
2021-12-01,Trans Nzoia (Kitale),22.2,12.5,17.3,0.0,0.0,10.0,3.38
2021-12-02,Trans Nzoia (Kitale),23.0,11.8,17.4,0.0,0.0,19.0,3.56
2021-12-03,Trans Nzoia (Kitale),25.1,14.0,19.2,0.0,0.0,8.0,2.93
2021-12-04,Trans Nzoia (Kitale),23.6,13.3,17.7,12.3,12.3,9.6,3.22
2021-12-05,Trans Nzoia (Kitale),23.5,10.6,16.8,0.0,0.0,12.9,3.81
2021-12-06,Trans Nzoia (Kitale),24.1,14.0,18.7,16.6,16.6,15.2,3.15
2021-12-07,Trans Nzoia (Kitale),22.0,12.9,17.9,0.0,0.0,16.0,3.82
2021-12-08,Trans Nzoia (Kitale),22.5,13.1,18.2,0.0,0.0,10.8,3.49
2021-12-09,Trans Nzoia (Kitale),24.8,13.7,18.2,0.0,0.0,11.7,4.04
2021-12-10,Trans Nzoia (Kitale),21.0,9.4,15.9,4.2,4.2,9.6,3.29
2021-12-11,Trans Nzoia (Kitale),23.2,12.6,18.2,0.0,0.0,14.8,3.34
2021-12-12,Trans Nzoia (Kitale),24.1,13.1,18.1,0.0,0.0,11.2,3.15
2021-12-13,Trans Nzoia (Kitale),23.9,13.5,18.5,16.1,16.1,8.2,3.58
2021-12-14,Trans Nzoia (Kitale),25.2,13.9,18.6,15.3,15.3,13.4,4.27
2021-12-15,Trans Nzoia (Kitale),25.3,13.7,18.5,0.0,0.0,7.2,3.76
2021-12-16,Trans Nzoia (Kitale),24.1,13.7,18.3,21.4,21.4,11.7,3.99
2021-12-17,Trans Nzoia (Kitale),23.2,15.1,19.2,0.0,0.0,20.8,3.49
2021-12-18,Trans Nzoia (Kitale),22.8,12.6,18.4,0.0,0.0,13.8,3.13
2021-12-19,Trans Nzoia (Kitale),24.1,13.6,20.1,0.0,0.0,8.4,4.17
2021-12-20,Trans Nzoia (Kitale),21.8,12.6,17.9,0.0,0.0,10.5,3.67
2021-12-21,Trans Nzoia (Kitale),22.0,11.3,17.9,0.0,0.0,23.5,3.7
2021-12-22,Trans Nzoia (Kitale),27.1,15.9,20.3,0.0,0.0,13.0,3.71
